Market,Brand,Sub Brand,Category,Sub Category,Name,IS_Combo,If Combo - Size,Individual Size (gm),Price (SAR),Link,SAR/g
Carrefour,Kellogg's,Kellogg's,Breakfast Cereals & Bars,Cereals,Kellogg's rice krispies cereal 375 g,No,NA,375 g,26.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/kids-cereals/kellogg-s-rice-krispies-375g/p/95743,0.071866666666667
Carrefour,General mills,General mills,Breakfast Cereals & Bars,Cereals,General mills reese's puffs cereal 326g,No,NA,326g,36.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/kids-cereals/gm-reeses-puffs-cereal-326g/p/633039,0.111963190184049
Carrefour,Nestle cereals,Nestle cereals,Breakfast Cereals & Bars,Cereals,Country corn flakes honey 375 g,No,NA,375 g,21.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/family-cereals/country-corn-flakes-honey-375g/p/552877,0.057333333333333
Carrefour,Nature valley,Nature valley,Breakfast Cereals & Bars,Cereals,Nature valley protein bare salted cararmel nuts 40 g x 4,yes,4,40 g,19.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/family-cereal-bars/naturevalley-protein-crml-nut40g-x4/p/624663,0.1203125
Carrefour,Nestle cereals,Nestle cereals,Breakfast Cereals & Bars,Cereals,Cheerios multi whole grains cereal 375 g,No,NA,375 g,22.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/kids-cereals/cheerios-multigrain-375g/p/126110,0.0612
Carrefour,Kellogg's,Kellogg's,Breakfast Cereals & Bars,Cereals,Kellogg's maxi frosties sugar frosted flakes of corn 750 g,No,NA,750 g,37.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/kids-cereals/kellogg-s-frosties-750g/p/95740,0.0506
Carrefour,Poppins,Poppins,Breakfast Cereals & Bars,Cereals,Poppins choco bits 375 g,No,NA,375 g,20.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/kids-cereals/poppins-choco-bits-375g/p/50352,0.055333333333333
Carrefour,Weetabix,Weetabix,Breakfast Cereals & Bars,Cereals,Weetabix weetos with chocolate wholegrain 500 g,No,NA,500 g,27.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/fitness-cereals/weetabix-chocolate-500g/p/643298,0.0559
Carrefour,Nestle cereals,Nestle cereals,Breakfast Cereals & Bars,Cereals,Country corn flakes 375 g,No,NA,375 g,15.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/family-cereals/country-corn-flakes-375g/p/126113,0.042533333333333
Carrefour,Nature valley,Nature valley,Breakfast Cereals & Bars,Cereals,Nature valley protein bare pnut and chocolate 40 g x 4,yes,4,40 g,19.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/family-cereal-bars/naturevalley-protein-pnut-cho40g-x4/p/624665,0.1203125
Carrefour,Jordans,Jordans,Breakfast Cereals & Bars,Cereals,Jordans oat with honey & nut 500 g,No,NA,500 g,20.95SAR,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/fitness-cereals/jordons-honey-nut-cereal-500g/p/512410,0.0419
Carrefour,Kellogg's,Kellogg's,Breakfast Cereals & Bars,Cereals,Kellogg's special k original 375 g,No,NA,375 g,26.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/fitness-cereals/kellogg-s-k-special-k-375g/p/95835,0.071866666666667
Carrefour,Weetabix,Weetabix,Breakfast Cereals & Bars,Cereals,Weetabix originals Wholegrain Wheat breakfast cereal 215 g,No,NA,215 g,11.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/fitness-cereals/weetabix-original-215g/p/106083,0.055581395348837
Carrefour,Weetabix,Weetabix,Breakfast Cereals & Bars,Cereals,Weetabix minis chocolate chip 450 g,No,NA,450 g,25.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/fitness-cereals/weetabix-minis-choco-cereal-450g/p/223105,0.056111111111111
Carrefour,Weetabix,Weetabix,Breakfast Cereals & Bars,Cereals,Weetabix weetos choco wholegrain cereal 375 g,No,NA,375 g,22.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/kids-cereals/weetabix-weetos-375g/p/130409,0.06
Carrefour,Kellogg's,Kellogg's,Breakfast Cereals & Bars,Cereals,Kellogg's special k milk chocolate cereal 300 g,No,NA,300 g,26.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/fitness-cereals/kellogg-s-special-k-milk-choco-300g/p/447562,0.089833333333333
Carrefour,Cheerios,Cheerios,Breakfast Cereals & Bars,Cereals,Nestle cherios wholegrain oats 375g,No,NA,375g,22.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/kids-cereals/cheerios-wholegrain-oats-375g/p/660833,0.0612
Carrefour,General mills,General mills,Breakfast Cereals & Bars,Cereals,GM TRIX CEREAL DR 419G,No,NA,419G,38.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/kids-cereals/gm-trix-cereal-dr-419g/p/622943,0.092959427207637
Carrefour,Nestle cereals,Nestle cereals,Breakfast Cereals & Bars,Cereals,Nestle country cornflakes bar orginal 20 g,No,NA,20 g,2.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/family-cereal-bars/country-corn-flake-bar-orginal-20g/p/615474,0.1375
Carrefour,Poppins,Poppins,Breakfast Cereals & Bars,Cereals,Poppins choco bits rice and chocolate roasted corn 750 g,No,NA,750 g,33.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/kids-cereals/poppins-choco-bits-750g/p/50359,0.045
Carrefour,Kellogg's,Kellogg's,Breakfast Cereals & Bars,Cereals,Kellogg's corn flakes the original 375 g,No,NA,375 g,16.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/family-cereals/kellogg-s-cornflakes-375g/p/95737,0.044
Carrefour,Nesquik,Nesquik,Breakfast Cereals & Bars,Cereals,Nesquik cocoa crush 360g,No,NA,360g,25.15,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/kids-cereals/nesquik-cocoa-crush-360g/p/660836,0.069861111111111
Carrefour,Weetabix,Weetabix,Breakfast Cereals & Bars,Cereals,Alpen original cereal 375g,No,NA,375g,19.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/fitness-cereals/alpen-original-375g/p/643297,0.052666666666667
Carrefour,Nesquik,Nesquik,Breakfast Cereals & Bars,Cereals,Nestle nesquik banana crush cereal 350g,No,NA,350g,25.15,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/kids-cereals/nesquik-banana-crush-350g/p/660837,0.071857142857143
Carrefour,Alpen,Alpen,Breakfast Cereals & Bars,Cereals,Alpen Fruit & Nut Bar 29 g x5,yes,5,29 g,16.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/family-cereal-bars/alpen-fruits-nuts-140g/p/462480,NaN
Carrefour,Chocapic,Chocapic,Breakfast Cereals & Bars,Cereals,Chocapic chocolate cereal bar 23.5 g x 6,yes,6,23.5 g,15.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/kids-cereal-bars/chocapic-cereal-bar-23-5g-x6/p/606103,0.113120567375887
Carrefour,Kellogg's,Kellogg's,Breakfast Cereals & Bars,Cereals,Kellogg's moons & stars chocolate and banana cereal 300g,No,NA,300g,26.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/kids-cereals/kellogg-s-moons-stars-cereals-300/p/661581,0.0875
Carrefour,Familia,Familia,Breakfast Cereals & Bars,Cereals,Familia Swiss Choco Bits 375 g,No,NA,375 g,36.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/kids-cereals/familia-swiss-chcoc-bites-375g/p/551189,0.098533333333333
Carrefour,NA,NA,Breakfast Cereals & Bars,Cereals,Bakalland ba energy bar breakfast cereal with cranberry and orange 240 g,No,NA,240 g,22.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/family-cereal-bars/ba-energy-bar-cranbery-orange-240g/p/645039,0.09375
Carrefour,Kellogg's,Kellogg's,Breakfast Cereals & Bars,Cereals,Kellogg's frosties sugar frosted flakes of corn 500 g,No,NA,500 g,27.9,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/kids-cereals/kellogg-s-frosties-500g/p/95742,0.0558
Carrefour,Carrefour,Carrefour,Breakfast Cereals & Bars,Cereals,Carrefour orange chocolate cereal bar 125 g,No,NA,125 g,8.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/family-cereal-bars/crf-orange-choco-cereal-bars-125g/p/616273,0.0716
Carrefour,Tiffany,Tiffany,Breakfast Cereals & Bars,Cereals,Tiffany orbs chocolate bits 15g,No,NA,15g,0.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/kids-cereals/tiffany-orbs-choco-bits-15g/p/667364,0.033333333333333
Carrefour,Eggo,Eggo,Breakfast Cereals & Bars,Cereals,Kelloggs Rice Krispies Bars 20 g x 6 Pieces,yes,6,20 g,10.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/kids-cereal-bars/kellogg-s-rice-krispies-pars-20g-x6/p/599123,0.0875
Carrefour,Kellogg's,Kellogg's,Breakfast Cereals & Bars,Cereals,Kellogg's corn flakes the original 750 g,No,NA,750 g,20.95SAR,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/family-cereals/kellogg-s-cornflakes-750g/p/95738,0.027933333333333
Carrefour,Green valley,Green valley,Breakfast Cereals & Bars,Cereals,Nature valley crunchy granola bars oats honey 42 g x 6,yes,6,42 g,12.50SAR,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/family-cereal-bars/nv-oats-honey-cereal-bar-42g-x6/p/441678,0.049603174603175
Carrefour,NESTLE:FITNESS,NESTLE:FITNESS,Breakfast Cereals & Bars,Cereals,Fitness honey & almond fitness cereal made with whole grain 355 g,No,NA,355 g,25.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/breakfast-cereals-bars/cereals/fitness-cereals/fitness-honey-almond-355g/p/434946,0.073098591549296
Carrefour,Ritz,Ritz,"Biscuits, Crackers & Cakes",Crackers & Crispbread,Ritz Crackers Original 16 x 41 g,No,NA,41 g,17.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/crackers-crispbread/crackers/ritz-crackers-biscuit-41g-x16/p/532394,0.420731707317073
Carrefour,Ulker,Ulker,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Ulker choco sandwich biscuit with hazelnut & cocoa cream 22.5 g x 20,yes,20,22.5 g,9.75SAR,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/coated-biscuits/ulker-choco-sandwich-bisc-22-5g-x20/p/63946,0.021666666666667
Carrefour,Mcvities,Mcvities,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Mcvities digestive the original delicious wheat biscuits 250 g,No,NA,250 g,10.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/fiber/mcvities-digestive-original-250g/p/51042,0.041
Carrefour,Americana,Americana,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Americana hershey’s chocolate cookies 504 g,No,NA,504 g,24.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/butter-cookies/americana-hrshy-chochip-cookie-504g/p/620120,0.048115079365079
Carrefour,Kitco,Kitco,"Biscuits, Crackers & Cakes",Filled Biscuits,Kitco want biscuite 45 g × 24,yes,24,45 g,18.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/kitco-want-bisc-vanilla-45gx24/p/589615,0.016898148148148
Carrefour,Memories,Memories,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Memories joy wafer hazelnut 25 g,No,NA,25 g,1.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/memories-joy-wafer-hzlnut-25g/p/541232,0.05
Carrefour,YAUMI,YAUMI,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,YAUMI DIGESTIVE BRAN BISCUIT 230G,No,NA,230G,8.15,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/fiber/yaumi-digestive-bran-biscuit-230g/p/665600,0.035434782608696
Carrefour,NA,NA,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Deemah treato caramel star biscuit 26 g,No,NA,26 g,1.05,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/coated-biscuits/deemah-star-bisct-caramel-26g/p/644437,0.040384615384615
Carrefour,Al karamah,Al karamah,"Biscuits, Crackers & Cakes",Filled Biscuits,Al karamah choco date bar 320 g × 16,yes,16,320 g,21.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/date-fruit-filled/al-karamah-choco-date-bar-20g-x16/p/459164,0.00419921875
Carrefour,NA,NA,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Eurocake chocolate chip cookies 28 g x 9 pieces,yes,9,28 g,12.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/cookies/eurocake-choco-chip-cookie-252g/p/626818,0.051388888888889
Carrefour,Elitesse,Elitesse,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Elitesse deluxe golden wafer 20g,No,NA,20g,1.3,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/elitesse-deluxe-golden-wafer-20g/p/660210,0.065
Carrefour,Deemah,Deemah,"Biscuits, Crackers & Cakes",Filled Biscuits,Deemah fig bars biscuits 63 g,No,NA,63 g,1.65,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/date-fruit-filled/deemah-fig-bar-63g/p/47942,0.026190476190476
Carrefour,Mcvities,Mcvities,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Mcvities digestive nibbles milk chocolate coated biscuit balls 120 g,No,NA,120 g,7.50SAR,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/coated-biscuits/mcvities-nibbles-milkchocolate-120g/p/593548,0.0625
Carrefour,Treva,Treva,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Treva tea biscuit 150 g,No,NA,150 g,2.15,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/assorted-tins/treva-tea-biscuit-150g/p/647580,0.014333333333333
Carrefour,Loacker,Loacker,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Loacker tiramisu wafer bag 220 g,No,NA,220 g,22.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/quadratini-wafer-bag-tiramisu-220g/p/137018,0.101136363636364
Carrefour,NA,NA,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Relish butter & oats cookies 42 g × 12,yes,12,42 g,14.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/butter-cookies/relish-butter-oat-cookies-42g-x12/p/630673,0.02827380952381
Carrefour,Gandour,Gandour,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Gandour tea biscuit 90 g,No,NA,90 g,1.15,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/assorted-tins/gandour-tea-biscuit-90g/p/532866,0.012777777777778
Carrefour,Ritter sport,Ritter sport,"Biscuits, Crackers & Cakes",Filled Biscuits,Ritter sport butter biscuits chocolate 100 g,No,NA,100 g,11.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/ritter-sport-butter-biscuits-100g/p/80788,0.1195
Carrefour,Choco mello,Choco mello,"Biscuits, Crackers & Cakes",Crackers & Crispbread,Haweek jubnah flavoured crackers 110 g,No,NA,110 g,7.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/crackers-crispbread/crackers/haweek-jubnah-cracker-110g/p/292399,0.065909090909091
Carrefour,7Days,7Days,Food Cupboard,"Biscuits, Crackers & Cakes",7days bake rolls chili 36gx5+1 free,yes,5,36g,5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/rusk/7days-bakerolls-chili-36g-x5-1-free/p/670041,NaN
Carrefour,Bonomi,Bonomi,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Forno Bonomi Vaniglla Cocao 200 g,No,NA,200 g,10.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/puff/forno-bonomi-vaniglla-cocao-200g/p/551199,0.0525
Carrefour,Deemah,Deemah,"Biscuits, Crackers & Cakes",Crackers & Crispbread,Deemah salty cracker biscuit 42 g,No,NA,42 g,1.05,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/crackers-crispbread/crackers/deemah-salty-cracker-biscuit-42g/p/50964,0.025
Carrefour,Britannia,Britannia,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Britannia good day butter cookie 81 g × 8,yes,8,81 g,18.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/britannia-gd-butter-cookies-90g-x8/p/583546,0.029243827160494
Carrefour,Wernli,Wernli,"Biscuits, Crackers & Cakes",Filled Biscuits,Wernli chocofin shortbread 100 g,No,NA,100 g,15.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/wernli-chocofin-shortbread-100g/p/523107,0.1525
Carrefour,Tiffany,Tiffany,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Tiffany chunko's choco-chip cookies 40 g,No,NA,40 g,1.4,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/cookies/tiffany-chunkos-chocochip-ckies-40g/p/568946,0.035
Carrefour,Americana,Americana,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Americana original choco cookies 1040 g,No,NA,1040 g,26.95SAR,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/cookies/americana-orginal-choc-cookie-1040g/p/226439,0.025913461538462
Carrefour,Ulker,Ulker,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Ulker tempo dark 36 g x 16,yes,16,36 g,14.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/coated-biscuits/ulker-tempo-dark-36g-x16/p/599720,0.025607638888889
Carrefour,Teashop,Teashop,"Biscuits, Crackers & Cakes",Crackers & Crispbread,Teashop taib salted biscuit 75g,No,NA,75g,1.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/crackers-crispbread/crackers/teashop-taib-salted-biscuit-75g/p/133452,0.02
Carrefour,Bahlsen,Bahlsen,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Bahlsen waffle mini milk chocolate wafer rolls 100 g,No,NA,100 g,8.95SAR,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/bahlsen-choc-frnds-wafer-roll-100g/p/80268,0.0895
